countyname,state,countyssa,eligibles,totalenrollees,totalpenetration,numberofplans1,numberofplans2
LAS ANIMAS ,CO,HCPP COST HMO PACE PPO PFFS,76200.0,39132.0,51.35433070866142,12.0,3.0
LINCOLN ,CO,COST PPO HMO,25440.0,3568.0,14.025157232704402,4.0,1.0
LOGAN ,CO,COST HMO PPO HCPP,38220.0,21258.0,55.62009419152276,6.0,1.0
MESA ,CO,HCPP COST HMO PPO PFFS DEMO,197780.0,724997.0,366.56739811912223,31.0,4.0
MINERAL ,CO,COST,12780.0,306.0,2.3943661971830985,2.0,1.0
MOFFAT ,CO,COST HCPP HMO,38400.0,9654.0,25.140625,6.0,1.0
MONTEZUMA ,CO,COST HMO HCPP,76920.0,52224.0,67.89391575663026,12.0,1.0
MONTROSE ,CO,COST HCPP HMO PPO PFFS,102720.0,109536.0,106.63551401869158,16.0,1.0
MORGAN ,CO,COST HMO HCPP PPO PFFS,38580.0,24504.0,63.51477449455677,6.0,2.0
OTERO ,CO,COST HCPP HMO PPO DEMC,57960.0,37890.0,65.37267080745342,9.0,2.0
OURAY ,CO,COST HMO,25800.0,2220.0,8.604651162790699,4.0,1.0
PARK ,CO,COST HMO PACE PFFS,64600.0,15000.0,23.219814241486066,10.0,3.0
PHILLIPS ,CO,COST,6470.0,967.0,14.945904173106648,1.0,1.0
PITKIN ,CO,COST HMO DEMO,38880.0,6984.0,17.962962962962965,6.0,1.0
PROWERS ,CO,COST HMO PPO HCPP,32450.0,10700.0,32.973805855161785,5.0,1.0
PUEBLO ,CO,HCPP COST HMO PPO PFFS DEMO,188500.0,807766.0,428.5230769230769,29.0,7.0
RIO BLANCO ,CO,COST HCPP PPO HMO,32550.0,4370.0,13.425499231950845,5.0,1.0
RIO GRANDE ,CO,COST HMO PFFS,58680.0,19467.0,33.174846625766875,9.0,2.0
ROUTT ,CO,HCPP HMO PPO PFFS COST,97950.0,22920.0,23.399693721286372,15.0,0.0
SAGUACHE ,CO,COST HMO,26160.0,3572.0,13.654434250764528,4.0,2.0
SAN JUAN ,CO,HMO COST,13100.0,148.0,1.1297709923664123,2.0,0.0
SAN MIGUEL ,CO,COST,6560.0,363.0,5.533536585365853,1.0,1.0
SEDGWICK ,CO,COST HMO HCPP PFFS,26280.0,2636.0,10.030441400304415,4.0,0.0
SUMMIT ,CO,COST HMO PACE PPO HCPP,85540.0,18252.0,21.33738601823708,13.0,1.0
TELLER ,CO,COST HMO PPO PFFS HCPP,98850.0,40320.0,40.78907435508346,15.0,3.0
WASHINGTON ,CO,HMO COST,19800.0,2691.0,13.59090909090909,3.0,0.0
WELD ,CO,HCPP COST HMO PPO PFFS PACE,138810.0,460152.0,331.49773071104386,21.0,7.0
YUMA ,CO,COST HMO,26480.0,6668.0,25.181268882175228,4.0,1.0
FAIRFIELD ,CT,PPO HMO HCPP PSO DEMP PFFS PACE COST DEMC DEMO,462000.0,8426748.0,1823.9714285714285,66.0,7.0
HARTFORD ,CT,PPO HMO HCPP PFFS DEMO COST DEMC,392560.0,8099168.0,2063.166904422254,56.0,5.0
LITCHFIELD ,CT,HMO HCPP PPO DEMP PFFS COST,154440.0,682638.0,442.00854700854705,22.0,1.0
MIDDLESEX ,CT,HMO HCPP PPO DEMO,196840.0,717108.0,364.31009957325745,28.0,1.0
NEW HAVEN ,CT,PPO HMO HCPP PFFS COST PACE DEMO DEMC,366080.0,7033988.0,1921.4346590909092,52.0,6.0
NEW LONDON ,CT,HMO PPO HCPP PFFS COST DEMC,197400.0,1163260.0,589.2907801418439,28.0,2.0
TOLLAND ,CT,HMO HCPP PPO DEMO,127080.0,316710.0,249.22096317280455,18.0,1.0
WINDHAM ,CT,HMO COST PPO DEMP,120190.0,294848.0,245.31824611032533,17.0,2.0
KENT ,DE,PPO PFFS HCPP HMO COST DEMP,232000.0,622572.0,268.35,29.0,2.0
NEW CASTLE ,DE,HCPP PPO HMO PFFS PACE COST DEMO DEMP,448560.0,4021416.0,896.5168539325842,56.0,6.0
SUSSEX ,DE,COST HMO PFFS HCPP PPO PACE DEMP,208520.0,1013740.0,486.15960099750623,26.0,3.0
ALACHUA ,FL,HCPP HMO PFFS DEMO COST PPO DEMC,250000.0,749200.0,299.68,25.0,0.0
BAKER ,FL,HMO HCPP PFFS PPO,90090.0,28980.0,32.16783216783217,9.0,1.0
BAY ,FL,HMO HCPP PFFS DEMP DEMC PPO,290580.0,801415.0,275.7984031936128,29.0,1.0
BRADFORD ,FL,HCPP HMO,50150.0,18895.0,37.67696909272183,5.0,0.0
BREVARD ,FL,HCPP HMO DEMC PFFS COST PSO DEMP DEMO PPO,893560.0,9863247.0,1103.8147410358565,89.0,9.0
BROWARD ,FL,HCPP HMO DEMO PSO PFFS DEMP DEMC PPO COST PACE,1527600.0,37792824.0,2474.0,152.0,35.0
CALHOUN ,FL,HCPP HMO COST,40240.0,9176.0,22.80318091451292,4.0,0.0
CHARLOTTE ,FL,HCPP HMO DEMP PPO PFFS COST DEMC DEMO,704900.0,2890300.0,410.02979145978156,70.0,7.0
CITRUS ,FL,HCPP HMO PFFS COST PSO PPO DEMO DEMP DEMC,614880.0,2445307.0,397.6884920634921,61.0,3.0
CLAY ,FL,HMO HCPP PPO PFFS PACE DEMC,373330.0,756502.0,202.63627353815662,37.0,2.0
COLLIER ,FL,HMO PPO HCPP PFFS PSO DEMP COST DEMO DEMC,959500.0,5675775.0,591.5346534653465,95.0,6.0
COLUMBIA ,FL,HMO HCPP PFFS COST DEMP PPO DEMO DEMC,222420.0,249590.0,112.215628090999,22.0,1.0
DE SOTO ,FL,HCPP PFFS HMO DEMP COST DEMC PPO,212730.0,108969.0,51.22408687068114,21.0,0.0
DIXIE ,FL,HMO HCPP PFFS,91260.0,27918.0,30.59171597633136,9.0,0.0
DUVAL ,FL,HCPP HMO PFFS PPO COST DEMP PACE DEMC DEMO,730800.0,7685136.0,1051.6059113300494,72.0,7.0
ESCAMBIA ,FL,HMO PFFS HCPP DEMP PPO COST DEMO DEMC,457200.0,2288790.0,500.6102362204724,45.0,4.0
FLAGLER ,FL,HMO PPO HCPP PFFS COST DEMP DEMO,345780.0,682176.0,197.28613569321533,34.0,3.0
FRANKLIN ,FL,COST HMO PFFS,61080.0,11532.0,18.88015717092338,6.0,0.0
GADSDEN ,FL,COST HMO HCPP DEMP PPO PFFS,142660.0,108346.0,75.94700686947988,14.0,2.0
GILCHRIST ,FL,HCPP HMO PFFS,112200.0,30360.0,27.058823529411764,11.0,0.0
GLADES ,FL,HMO HCPP PPO,153150.0,16500.0,10.773751224289912,15.0,1.0
GULF ,FL,HCPP PFFS HMO,61320.0,17298.0,28.209393346379645,6.0,0.0
HAMILTON ,FL,HMO DEMC,40920.0,8664.0,21.173020527859236,4.0,0.0
HARDEE ,FL,HCPP HMO DEMC PPO,81920.0,28664.0,34.990234375,8.0,0.0
HENDRY ,FL,HMO COST PSO DEMC HCPP,215250.0,92085.0,42.78048780487805,21.0,1.0
HERNANDO ,FL,HCPP HMO PFFS DEMP PPO DEMO DEMC,543780.0,2446745.0,449.95126705653024,53.0,9.0
HIGHLANDS ,FL,HCPP HMO PFFS COST PPO DEMP DEMC,564850.0,1522400.0,269.52288218111005,55.0,3.0
HILLSBOROUGH ,FL,HCPP HMO DEMP PFFS DEMC PPO PSO COST DEMO,1223320.0,18486412.0,1511.1673151750972,119.0,16.0
HOLMES ,FL,HCPP COST HMO,72030.0,28021.0,38.90184645286686,7.0,0.0
INDIAN RIVER ,FL,HMO HCPP DEMP PFFS PPO DEMC PSO,401700.0,1322529.0,329.2330097087379,39.0,4.0
JACKSON ,FL,HCPP HMO COST PFFS DEMO,123720.0,116304.0,94.00581959262851,12.0,0.0
JEFFERSON ,FL,COST PFFS HMO,51600.0,12130.0,23.507751937984498,5.0,3.0
LAFAYETTE ,FL,HMO HCPP,20660.0,1602.0,7.754114230396903,2.0,0.0
LAKE ,FL,HCPP HMO DEMC PPO PFFS COST PACE DEMP DEMO PSO,992640.0,8276928.0,833.8297872340427,96.0,8.0
LEE ,FL,HCPP HMO PFFS DEMP DEMC PPO PSO COST PACE DEMO,1293750.0,14432125.0,1115.5265700483092,125.0,16.0
LEON ,FL,COST HMO PFFS HCPP DEMP PPO DEMC,300440.0,727581.0,242.17181467181467,29.0,4.0
LEVY ,FL,HMO HCPP COST PFFS DEMC PPO,207400.0,156080.0,75.25554484088718,20.0,1.0
LIBERTY ,FL,COST HMO,20760.0,2052.0,9.884393063583815,2.0,0.0
MADISON ,FL,HMO COST,93510.0,31896.0,34.10972088546679,9.0,0.0
MANATEE ,FL,HCPP HMO PPO PFFS COST DEMP DEMC,832000.0,4724720.0,567.875,80.0,8.0
MARION ,FL,HCPP HMO PFFS DEMC COST DEMP PACE DEMO PPO,843210.0,6612840.0,784.2459173871277,81.0,7.0
MARTIN ,FL,HCPP HMO PPO COST DEMP PFFS DEMO DEMC,635620.0,2150189.0,338.2821497120921,61.0,8.0
MIAMI-DADE ,FL,HMO DEMO PACE PSO PFFS DEMC PPO HCPP COST DEMP,1042360.0,35774784.0,3432.094861660079,103.0,27.0
MONROE ,FL,HMO HCPP PFFS PSO PPO COST DEMP DEMC,469350.0,515925.0,109.92329817833173,45.0,2.0
NASSAU ,FL,HMO HCPP PFFS PPO,187920.0,195228.0,103.8888888888889,18.0,1.0
OKALOOSA ,FL,HCPP HMO COST PFFS DEMO DEMP DEMC,313500.0,851220.0,271.52153110047846,30.0,2.0
OKEECHOBEE ,FL,HMO HCPP PSO PFFS DEMC PPO,230120.0,167464.0,72.77246653919694,22.0,3.0
ORANGE ,FL,HCPP HMO DEMC PPO PFFS COST PSO DEMP DEMO,1026060.0,11887988.0,1158.6055396370582,98.0,13.0
OSCEOLA ,FL,HCPP HMO DEMC PPO PSO COST PFFS DEMP DEMO,712640.0,2111060.0,296.23091603053433,68.0,7.0
PALM BEACH ,FL,HCPP HMO DEMO PFFS DEMP DEMC PPO COST PSO PACE,1573500.0,38201400.0,2427.7979027645374,150.0,29.0
PASCO ,FL,HCPP HMO DEMP PFFS PPO COST DEMO DEMC,1092000.0,9611576.0,880.1809523809525,104.0,11.0
PINELLAS ,FL,HCPP HMO DEMP PFFS PPO COST DEMO DEMC,1397830.0,26641629.0,1905.9276879162703,133.0,17.0
POLK ,FL,HCPP HMO PFFS DEMC PPO COST PSO DEMP DEMO,967840.0,9368360.0,967.9657794676807,92.0,12.0
PUTNAM ,FL,HCPP HMO PFFS DEMO PPO,263250.0,384575.0,146.08736942070274,25.0,2.0
SAINT JOHNS ,FL,HMO PPO HCPP COST PFFS DEMO DEMP PSO DEMC,421600.0,1069000.0,253.55787476280835,40.0,2.0
SAINT LUCIE ,FL,HCPP HMO DEMC PPO PSO COST PFFS DEMO DEMP,664650.0,3043278.0,457.8767772511848,63.0,9.0
SANTA ROSA ,FL,HMO PFFS HCPP COST,264000.0,504575.0,191.12689393939394,25.0,2.0
SARASOTA ,FL,HCPP HMO PFFS PPO COST DEMP DEMO PSO DEMC,993580.0,10510234.0,1057.8145695364237,94.0,9.0
SEMINOLE ,FL,HCPP HMO DEMC PPO COST PFFS DEMP,666540.0,2881242.0,432.26843100189035,63.0,5.0
SUMTER ,FL,HCPP HMO DEMC PACE PFFS COST DEMO DEMP PPO,645990.0,556991.0,86.22285174693106,61.0,4.0
SUWANNEE ,FL,HMO COST HCPP PFFS DEMC,190800.0,150732.0,79.0,18.0,1.0
TAYLOR ,FL,HMO PFFS,63660.0,21426.0,33.656927426955704,6.0,0.0
UNION ,FL,PPO,10620.0,1474.0,13.879472693032016,1.0,0.0
VOLUSIA ,FL,HCPP HMO PFFS DEMC PPO DEMP COST DEMO,1084260.0,11221326.0,1034.9294449670745,102.0,9.0
WAKULLA ,FL,COST HMO HCPP DEMC,74480.0,28805.0,38.67481203007519,7.0,2.0
WALTON ,FL,HCPP HMO PPO DEMP DEMC,191700.0,121572.0,63.417840375586856,18.0,0.0
WASHINGTON ,FL,HCPP HMO PFFS,42640.0,16680.0,39.11819887429643,4.0,0.0
APPLING ,GA,PFFS HMO,33000.0,8139.0,24.663636363636364,3.0,1.0
ATKINSON ,GA,HMO PFFS,22020.0,2318.0,10.526793823796549,2.0,0.0
BACON ,GA,PFFS,11011.0,1628.0,14.785214785214784,1.0,0.0
BAKER ,GA,PFFS,11020.0,389.0,3.5299455535390196,1.0,1.0
BALDWIN ,GA,PPO PFFS HMO,55150.0,33800.0,61.287398005439705,5.0,2.0
BANKS ,GA,PFFS PPO,55200.0,9055.0,16.403985507246375,5.0,2.0
BARROW ,GA,PFFS PPO HMO DEMC HCPP,154700.0,95676.0,61.846153846153854,14.0,3.0
BARTOW ,GA,PFFS PPO HMO HCPP DEMO,143780.0,146627.0,101.98010849909585,13.0,4.0
BEN HILL ,GA,HMO PFFS,33210.0,9216.0,27.75067750677507,3.0,0.0
BERRIEN ,GA,PFFS HMO COST,33240.0,8814.0,26.51624548736462,3.0,0.0
BIBB ,GA,PPO PFFS HMO DEMO DEMP HCPP,188530.0,478499.0,253.8052299368801,17.0,2.0
BLECKLEY ,GA,PFFS,11100.0,2021.0,18.207207207207208,1.0,0.0
BRANTLEY ,GA,PFFS HCPP HMO,44440.0,8880.0,19.98199819981998,4.0,1.0
BROOKS ,GA,HMO PFFS,33360.0,7092.0,21.258992805755394,3.0,0.0
BRYAN ,GA,PFFS HCPP HMO,77910.0,22001.0,28.238993710691823,7.0,1.0
BULLOCH ,GA,PFFS HMO PPO,66840.0,38544.0,57.66606822262118,6.0,1.0
BURKE ,GA,PFFS HMO,55750.0,15875.0,28.475336322869953,5.0,1.0
BUTTS ,GA,PPO PFFS HMO,55800.0,18025.0,32.30286738351255,5.0,2.0
CALHOUN ,GA,HMO PFFS,22322.0,2452.0,10.984678792222919,2.0,0.0
CAMDEN ,GA,PFFS HMO,111700.0,42400.0,37.95881826320501,10.0,2.0
CANDLER ,GA,PFFS,22360.0,3362.0,15.035778175313059,2.0,0.0
CARROLL ,GA,HMO PFFS PPO DEMC COST HCPP,167850.0,219780.0,130.93833780160858,15.0,2.0
CATOOSA ,GA,PFFS HCPP HMO,112000.0,62430.0,55.74107142857143,10.0,3.0
CHARLTON ,GA,PFFS HMO,44840.0,6420.0,14.31757359500446,4.0,1.0
CHATHAM ,GA,PFFS HCPP HMO PPO COST DEMO DEMP PSO,347820.0,1090611.0,313.5561497326203,31.0,1.0
CHATTAHOOCHEE ,GA,PFFS,22460.0,930.0,4.140694568121104,2.0,1.0
CHATTOOGA ,GA,PFFS,11240.0,4875.0,43.371886120996436,1.0,0.0
CHEROKEE ,GA,PPO HMO PFFS HCPP DEMO,292500.0,378534.0,129.41333333333333,26.0,3.0
CLARKE ,GA,PFFS HCPP HMO PPO,180160.0,188928.0,104.86678507992895,16.0,1.0
CLAY ,GA,PFFS HCPP,33810.0,1800.0,5.323868677905945,3.0,0.0
CLAYTON ,GA,PPO HMO PFFS HCPP DEMO,338400.0,748890.0,221.3031914893617,30.0,5.0
CLINCH ,GA,PFFS,11281.0,1123.0,9.954791241911177,1.0,0.0
COBB ,GA,HCPP HMO PPO PFFS DEMP DEMC COST DEMO,609660.0,3508056.0,575.4118689105403,54.0,7.0
COFFEE ,GA,PFFS HMO COST DEMC,67746.0,33006.0,48.72021964396422,6.0,1.0
COLQUITT ,GA,PFFS HCPP HMO PPO DEMO DEMC,90400.0,54032.0,59.769911504424776,8.0,1.0
COLUMBIA ,GA,PFFS HMO HCPP COST PPO,248820.0,249700.0,100.35366931918657,22.0,3.0
COOK ,GA,PFFS HMO,45244.0,10420.0,23.030678100963662,4.0,1.0
COWETA ,GA,PPO HMO PFFS HCPP COST DEMO,215080.0,228133.0,106.06890459363957,19.0,3.0
CRAWFORD ,GA,PFFS,11330.0,983.0,8.676081200353044,1.0,1.0
CRISP ,GA,PFFS HMO,90720.0,29840.0,32.89241622574956,8.0,1.0
DADE ,GA,PFFS HMO,68046.0,16800.0,24.689180848249713,6.0,0.0
DAWSON ,GA,PFFS HMO PPO,56750.0,13320.0,23.47136563876652,5.0,2.0
DECATUR ,GA,PFFS HCPP COST HMO,68160.0,27624.0,40.52816901408451,6.0,1.0
DEKALB ,GA,PPO HMO PFFS HCPP PSO COST DEMO DEMP PACE DEMC,704940.0,4037502.0,572.7440633245383,62.0,8.0
DODGE ,GA,HMO PPO PFFS PACE,68280.0,19800.0,28.998242530755714,6.0,0.0
DOOLY ,GA,HCPP HMO PFFS,34143.0,5394.0,15.798260258325278,3.0,0.0
DOUGHERTY ,GA,PFFS HMO HCPP PPO DEMC,170850.0,227910.0,133.39771729587358,15.0,1.0
DOUGLAS ,GA,PPO HMO PFFS HCPP COST,205200.0,190350.0,92.76315789473685,18.0,4.0
EARLY ,GA,PFFS HMO PPO DEMC,57050.0,10460.0,18.334794040315515,5.0,1.0
EFFINGHAM ,GA,PFFS HMO DEMP PPO,79947.0,31031.0,38.814464582786094,7.0,2.0
ELBERT ,GA,HCPP PFFS HMO,68580.0,25470.0,37.13910761154855,6.0,0.0
EMANUEL ,GA,PFFS HMO PPO,68640.0,24576.0,35.80419580419581,6.0,1.0
EVANS ,GA,PFFS,34323.0,5421.0,15.794073944585262,3.0,1.0
FANNIN ,GA,PFFS HMO,68700.0,30204.0,43.96506550218341,6.0,2.0
FAYETTE ,GA,PPO HMO PFFS HCPP DEMO,229020.0,229820.0,100.34931447035194,20.0,3.0
FLOYD ,GA,PPO PFFS HCPP HMO,57300.0,81735.0,142.64397905759162,5.0,2.0
FORSYTH ,GA,HMO PFFS HCPP PPO,206298.0,172152.0,83.44821568798534,18.0,2.0
FRANKLIN ,GA,PFFS PPO HMO HCPP,68772.0,27690.0,40.26347932298028,6.0,1.0
FULTON ,GA,HMO PPO PFFS HCPP PSO COST DEMO DEMC,768490.0,5273302.0,686.1900610287707,67.0,7.0
GILMER ,GA,PFFS HMO HCPP,80297.0,33159.0,41.29544067648854,7.0,2.0
GLYNN ,GA,PFFS HCPP HMO DEMC,149370.0,161369.0,108.03307223672758,13.0,1.0
GORDON ,GA,PFFS HCPP HMO PPO,115000.0,71870.0,62.495652173913044,10.0,1.0
GRADY ,GA,PFFS HCPP COST HMO DEMC DEMO,149630.0,47840.0,31.97219808861859,13.0,2.0
GREENE ,GA,PFFS HMO,46080.0,12392.0,26.892361111111114,4.0,2.0
GWINNETT ,GA,HMO PPO PFFS HCPP DEMP PSO DEMC COST DEMO,691800.0,2700420.0,390.3469210754553,60.0,7.0
HABERSHAM ,GA,PFFS HMO HCPP PPO,115400.0,68180.0,59.081455805892546,10.0,2.0
HALL ,GA,PFFS PPO HMO HCPP,161700.0,275674.0,170.48484848484847,14.0,4.0
HANCOCK ,GA,PPO PFFS HMO,46240.0,6500.0,14.057093425605535,4.0,0.0
HARALSON ,GA,PFFS HCPP PPO HMO,92560.0,38872.0,41.99654278305964,8.0,1.0
HARRIS ,GA,PFFS HMO HCPP,81060.0,23142.0,28.54922279792746,7.0,1.0
HART ,GA,PFFS HCPP HMO,69486.0,22554.0,32.45833693118038,6.0,1.0
HEARD ,GA,PFFS HMO PPO,46360.0,5360.0,11.561691113028473,4.0,1.0
HENRY ,GA,PPO HMO PFFS HCPP COST DEMP,301366.0,383578.0,127.27978604089381,26.0,4.0
HOUSTON ,GA,PFFS HCPP HMO PPO DEMC COST,197200.0,255612.0,129.6206896551724,17.0,1.0
IRWIN ,GA,PFFS HMO,34803.0,4149.0,11.921386087406258,3.0,0.0
JACKSON ,GA,PFFS PPO HMO DEMP DEMC,139320.0,90516.0,64.96985357450473,12.0,3.0
JASPER ,GA,PFFS HMO PPO,58055.0,8165.0,14.064249418654724,5.0,1.0
JEFF DAVIS ,GA,PFFS HMO,34836.0,6735.0,19.333448157078884,3.0,1.0
JEFFERSON ,GA,PFFS HMO PPO,34860.0,9732.0,27.917383820998275,3.0,1.0
JENKINS ,GA,HCPP PFFS HMO,46520.0,5860.0,12.596732588134135,4.0,0.0
JOHNSON ,GA,HMO PFFS,23280.0,3102.0,13.324742268041238,2.0,0.0
JONES ,GA,PPO PFFS HCPP COST HMO,81550.0,16072.0,19.70815450643777,7.0,2.0
LAMAR ,GA,PFFS HMO PPO,58255.0,13245.0,22.736245815809802,5.0,1.0
LANIER ,GA,PFFS HMO,46608.0,3884.0,8.333333333333332,4.0,0.0
LAURENS ,GA,PFFS HCPP HMO PSO PPO DEMC,128260.0,89386.0,69.69125214408233,11.0,1.0
LEE ,GA,PFFS HMO,23340.0,4340.0,18.594687232219364,2.0,1.0
LIBERTY ,GA,PFFS HMO,46720.0,15972.0,34.18664383561644,4.0,1.0
LINCOLN ,GA,HCPP PFFS,23380.0,2972.0,12.711719418306245,2.0,0.0
LONG ,GA,PFFS COST,23382.0,1566.0,6.697459584295612,2.0,0.0
LOWNDES ,GA,PFFS HCPP HMO COST DEMP DEMC,187200.0,201664.0,107.72649572649573,16.0,1.0
LUMPKIN ,GA,PFFS HMO PPO,70206.0,17388.0,24.767113921887017,6.0,2.0
MACON ,GA,PFFS,11710.0,2028.0,17.318531169940222,1.0,0.0
MADISON ,GA,PFFS HMO PPO,70320.0,26208.0,37.26962457337884,6.0,1.0
MARION ,GA,PFFS HMO,46920.0,3220.0,6.862745098039216,4.0,1.0
MCDUFFIE ,GA,PFFS HCPP HMO,46808.0,13408.0,28.644676123739533,4.0,1.0
MCINTOSH ,GA,PFFS,23406.0,3970.0,16.961462872767665,2.0,0.0
MERIWETHER ,GA,PFFS PPO HMO,70440.0,21750.0,30.877342419080065,6.0,2.0
MILLER ,GA,PFFS,11741.0,1167.0,9.93952814922068,1.0,1.0
MITCHELL ,GA,PFFS HMO HCPP,35250.0,10704.0,30.365957446808512,3.0,1.0
MONROE ,GA,PFFS HCPP HMO PPO,70560.0,17838.0,25.28061224489796,6.0,1.0
MONTGOMERY ,GA,HMO PFFS,23540.0,2768.0,11.758708581138487,2.0,0.0
MORGAN ,GA,HMO PFFS PPO,70626.0,16128.0,22.83578285617195,6.0,0.0
MURRAY ,GA,PFFS,35316.0,14040.0,39.75535168195719,3.0,1.0
MUSCOGEE ,GA,PFFS HMO HCPP PPO DEMC COST,247380.0,578424.0,233.82003395585738,21.0,4.0
NEWTON ,GA,PFFS PPO HCPP HMO DEMP,212220.0,191268.0,90.12722646310432,18.0,3.0
OCONEE ,GA,PFFS HMO PPO,94400.0,25616.0,27.135593220338983,8.0,1.0
OGLETHORPE ,GA,HMO PPO PFFS,59005.0,6425.0,10.888907719684772,5.0,0.0
PAULDING ,GA,PFFS PPO HMO HCPP DEMO DEMP,212580.0,120852.0,56.85012701100762,18.0,4.0
PEACH ,GA,PFFS HMO,35433.0,13389.0,37.786808906951144,3.0,1.0
PICKENS ,GA,PFFS HCPP HMO PPO,82684.0,30730.0,37.165594310870304,7.0,2.0
PIERCE ,GA,PFFS HMO,35460.0,9219.0,25.998307952622675,3.0,1.0
PIKE ,GA,PFFS PPO HMO,47284.0,9224.0,19.507655866677943,4.0,1.0
POLK ,GA,PPO PFFS HCPP HMO,59150.0,36425.0,61.58072696534235,5.0,2.0
PULASKI ,GA,HMO PFFS,35493.0,5325.0,15.002958329811511,3.0,0.0
PUTNAM ,GA,PFFS HMO PPO,70992.0,20310.0,28.608857336037865,6.0,1.0
QUITMAN ,GA,PFFS HCPP HMO,47332.0,1592.0,3.3634750274655625,4.0,1.0
RABUN ,GA,PFFS HMO PPO,47336.0,13080.0,27.632246070643905,4.0,1.0
RANDOLPH ,GA,PFFS HMO DEMC,59175.0,7000.0,11.82931981411069,5.0,1.0
RICHMOND ,GA,PFFS HMO HCPP PPO COST,390720.0,948618.0,242.78716216216213,33.0,4.0
ROCKDALE ,GA,PPO HMO PFFS COST DEMO,189456.0,139584.0,73.67620977957942,16.0,3.0
SCHLEY ,GA,HCPP,11842.0,535.0,4.517817936159433,1.0,0.0
SCREVEN ,GA,PFFS DEMO DEMP HMO,47400.0,10340.0,21.814345991561183,4.0,0.0
SEMINOLE ,GA,PFFS HCPP COST,35553.0,5745.0,16.15897392625095,3.0,1.0
SPALDING ,GA,PPO HMO PFFS HCPP,130460.0,107294.0,82.24283305227657,11.0,3.0
STEPHENS ,GA,PFFS HMO PPO DEMC,142332.0,70800.0,49.74285473400219,12.0,1.0
STEWART ,GA,PFFS HMO,35586.0,2937.0,8.25324565840499,3.0,1.0
SUMTER ,GA,PFFS HCPP HMO,83090.0,33740.0,40.60657118786858,7.0,1.0
TALBOT ,GA,PFFS PPO,23760.0,2316.0,9.747474747474747,2.0,1.0
TALIAFERRO ,GA,PFFS,23762.0,814.0,3.4256375725948995,2.0,0.0
TATTNALL ,GA,HMO PFFS DEMP,71292.0,21276.0,29.843460696852382,6.0,0.0
TAYLOR ,GA,PFFS PPO,35649.0,5052.0,14.171505512076074,3.0,1.0
TELFAIR ,GA,HMO PFFS,35652.0,7224.0,20.26253786603837,3.0,0.0
TERRELL ,GA,PFFS HMO,23770.0,3586.0,15.08624316365166,2.0,1.0
THOMAS ,GA,PFFS HMO,118900.0,88340.0,74.2977291841884,10.0,1.0
TIFT ,GA,PFFS HMO COST,119000.0,62530.0,52.54621848739496,10.0,1.0
TOOMBS ,GA,PFFS DEMP HMO,47604.0,19380.0,40.7108646332241,4.0,1.0
TOWNS ,GA,HCPP PFFS HMO PPO,107118.0,27423.0,25.600739371534196,9.0,0.0
TREUTLEN ,GA,PFFS HMO,35709.0,3357.0,9.400991346719314,3.0,0.0
TROUP ,GA,PFFS HMO PPO HCPP,131010.0,110033.0,83.98824517212427,11.0,2.0
TURNER ,GA,HMO PFFS,35733.0,5097.0,14.26412559818655,3.0,0.0
TWIGGS ,GA,PFFS,23824.0,3142.0,13.188381464069845,2.0,1.0
UNION ,GA,PFFS HCPP HMO,95304.0,40784.0,42.793586837908165,8.0,2.0
UPSON ,GA,PPO PFFS HMO,107280.0,42516.0,39.630872483221474,9.0,2.0
WALKER ,GA,PFFS HCPP HMO PPO,131131.0,138853.0,105.88876772082878,11.0,1.0
WALTON ,GA,PFFS PPO HMO HCPP,155090.0,137202.0,88.46605196982398,13.0,4.0
WARE ,GA,PFFS HMO,35820.0,22572.0,63.015075376884425,3.0,1.0
WARREN ,GA,PFFS,11941.0,1096.0,9.178460765430032,1.0,0.0
WASHINGTON ,GA,PFFS HMO,35850.0,10119.0,28.225941422594143,3.0,1.0
WAYNE ,GA,PFFS HMO DEMC PPO,47840.0,17724.0,37.04849498327759,4.0,1.0
WEBSTER ,GA,PFFS,11961.0,314.0,2.6251985619931446,1.0,1.0
WHEELER ,GA,PFFS,11962.0,946.0,7.908376525664605,1.0,0.0
WHITE ,GA,PFFS HCPP HMO PPO,83741.0,30226.0,36.094625094039955,7.0,2.0
WHITFIELD ,GA,PFFS HCPP HMO,119700.0,127310.0,106.35756056808687,10.0,2.0
WILCOX ,GA,PFFS HMO,23942.0,3050.0,12.73911953888564,2.0,0.0
WILKES ,GA,PFFS HMO,47888.0,9496.0,19.829602405613098,4.0,0.0
WILKINSON ,GA,HMO PPO PFFS,35919.0,6018.0,16.754363985634342,3.0,0.0
WORTH ,GA,PFFS HMO,23960.0,5768.0,24.073455759599334,2.0,1.0
HAWAII ,HI,HMO COST HCPP DEMO,324270.0,686367.0,211.66527893422148,27.0,4.0
HONOLULU ,HI,HMO COST DEMO HCPP PPO PFFS,504840.0,5748582.0,1138.69384359401,42.0,8.0
KAUAI ,HI,COST PPO HMO PFFS DEMO,192640.0,151936.0,78.87043189368771,16.0,2.0
MAUI ,HI,HMO COST PFFS DEMO PPO HCPP,241000.0,348740.0,144.70539419087137,20.0,4.0
ADAIR ,IA,PFFS COST,64000.0,6356.0,9.93125,4.0,1.0
ADAMS ,IA,HMO PFFS,48030.0,2967.0,6.177389131792629,3.0,0.0
